typicalFacadeGlazingRatio typicalFacadeWindowWidth groundFacadeGlazingRatio groundFacadeWindowWidth buildingDepth balconyWidth atriumArea aspectRatio groundFloorHeight typicalfloorHeight numberLevels groundSDA firstSDA groundASE firstASE groundViewPercentage firstViewPercentage
0.8 1.9 0.7 1.8 16.4 1.7 1549.9 1 4.5 2.7 2.6 72.1 66.3 36.5 19.5 73.6 68.9
0.8 1.8 0.8 1.9 16.5 1.7 1562.2 1 4.5 2.7 2.6 72.1 66.3 36.5 19.4 73.7 69.2
0.8 1.9 0.7 1.9 16.6 1.7 1587.5 1 4.6 2.7 2.8 72.4 66.4 36.4 19.4 74.3 69.8
0.8 1.9 0.7 1.9 16.7 1.8 1607.5 1 4.5 2.7 2.9 72.7 66.4 36.3 19.3 74.6 70.2
0.8 1.9 0.8 1.9 16.9 1.8 1627.6 1 4.5 2.7 3 72.9 66.3 36.1 19.2 74.9 70.6
0.8 1.9 0.8 1.9 17 1.9 1648.1 1 4.6 2.8 3 72.9 66.1 35.9 19.1 75.2 71
0.8 1.9 0.7 1.9 17.2 1.9 1698 1 4.6 2.8 3.2 73.7 66.3 35.8 19 76.1 72
0.8 1.9 0.8 1.9 17.3 1.9 1717.2 0.9 4.6 2.8 3.4 73.9 66.2 35.6 18.8 76.3 72.4
0.8 1.9 0.8 2 17.5 1.9 1753.6 1 4.6 2.8 3.6 74.4 66.1 35.5 18.7 76.9 73.1
0.8 1.9 0.8 2 17.6 1.9 1789.8 1 4.7 2.8 3.8 74.7 66 35.2 18.5 77.4 73.7
0.8 1.9 0.8 2 17.8 2 1825.9 1 4.7 2.8 4 75 65.8 35 18.4 77.8 74.3
0.8 2 0.8 2 18 2 1870.5 1 4.7 2.8 4.2 75.2 65.5 34.7 18.1 78.2 74.8
0.8 2 0.8 2 18.3 2 1904.6 1 4.7 2.9 4.4 75.1 65.1 34.3 17.9 78.4 75.1
0.8 2 0.8 2 18.5 2 1940.3 1 4.7 2.9 4.5 74.9 64.7 33.9 17.7 78.6 75.5
0.8 2 0.8 2 18.8 2 1975.2 1 4.7 2.9 4.6 74.5 64.1 33.5 17.5 78.6 75.6
0.8 2 0.8 2 19.1 2 2013.1 1 4.7 2.9 4.8 74 63.4 33 17.3 78.6 75.7
0.8 2 0.8 2.1 19.5 2 2053.6 0.9 4.7 2.9 4.9 73.4 62.6 32.5 17 78.6 75.8
0.8 2 0.8 2.1 20 2.1 2111.8 0.9 4.6 2.9 5.1 72.3 61.5 31.7 16.6 78.5 75.8
0.8 2 0.8 2.1 20.4 2.1 2157.5 0.9 4.6 2.9 5.3 71.5 60.5 31.1 16.3 78.4 75.8
0.8 2 0.8 2.1 20.9 2.1 2213.9 0.9 4.5 2.9 5.5 70.3 59.2 30.2 15.9 78.2 75.7
0.8 2 0.8 2.1 21.4 2.1 2272.3 0.9 4.5 2.9 5.7 69.1 57.8 29.2 15.4 77.9 75.6
0.8 2 0.8 2.2 22.2 2.1 2359.3 0.9 4.4 2.9 6 67.2 55.6 27.7 14.7 77.5 75.4
0.8 2 0.8 2.2 22.8 2.1 2429.5 0.9 4.4 2.9 6.2 65.6 53.8 26.5 14.1 77.1 75.3
0.8 2 0.8 2.2 23.2 2.2 2484.5 0.9 4.3 2.9 6.5 64.5 52.3 25.4 13.6 76.8 75.2
0.8 2 0.8 2.2 23.5 2.2 2525.8 0.8 4.3 2.9 6.6 63.7 51.2 24.6 13.2 76.6 75.2
0.8 2 0.8 2.2 23.7 2.2 2555.8 0.8 4.3 2.9 6.8 63.1 50.5 24.1 12.9 76.5 75.2
0.8 2 0.8 2.3 24 2.2 2596.4 0.8 4.2 2.9 6.9 62.3 49.4 23.3 12.5 76.3 75.2
0.8 2 0.8 2.3 24.3 2.2 2635.9 0.8 4.2 2.9 7.1 61.5 48.4 22.6 12.1 76.1 75.1
0.8 2 0.8 2.3 24.6 2.2 2674 0.8 4.2 2.9 7.2 60.7 47.4 21.9 11.8 75.9 75.1
0.8 2 0.8 2.3 24.9 2.2 2710.7 0.8 4.1 2.9 7.4 59.9 46.4 21.3 11.5 75.7 75
0.8 2 0.8 2.3 25.2 2.2 2745.6 0.8 4.1 2.9 7.5 59.1 45.6 20.7 11.2 75.5 74.9
0.8 2 0.8 2.3 25.5 2.2 2779 0.8 4.1 2.9 7.6 58.4 44.7 20.1 10.9 75.3 74.8
0.8 2 0.8 2.3 25.8 2.2 2803.1 0.8 4.1 2.9 7.7 57.9 44.3 19.9 10.8 75.3 74.8
0.8 2 0.8 2.3 26.1 2.2 2828.5 0.8 4.1 2.9 7.7 57.4 43.9 19.7 10.7 75.2 74.7
0.8 2 0.8 2.4 26.4 2.2 2865.2 0.8 4 2.9 7.9 56.8 43.3 19.4 10.6 75.1 74.7
0.8 2 0.8 2.4 26.8 2.2 2903.1 0.8 4 2.9 8 56.1 42.7 19 10.4 75 74.6
0.8 2 0.8 2.4 27.2 2.2 2945.3 0.8 4 2.9 8.2 55.7 42.2 18.9 10.4 75.1 74.6
0.8 2 0.8 2.4 27.7 2.2 2993.4 0.8 4 2.9 8.4 55 41.6 18.6 10.2 75 74.6
0.8 2 0.8 2.5 28.1 2.2 3032.7 0.8 4 2.9 8.5 54.3 41 18.3 10.1 74.9 74.5
0.8 2 0.8 2.5 28.7 2.1 3083.2 0.8 4 2.9 8.6 53.5 40.2 17.9 10 74.9 74.4
0.8 2 0.8 2.5 29.2 2.1 3131.2 0.8 3.9 2.9 8.8 52.7 39.6 17.7 9.8 74.8 74.3
0.8 2 0.8 2.5 29.7 2.1 3178.7 0.8 3.9 2.9 9 51.9 38.9 17.4 9.7 74.7 74.2
0.8 2 0.8 2.6 30.2 2.1 3227 0.7 3.9 2.9 9.1 51 38.1 17 9.5 74.6 74
0.8 2 0.8 2.6 30.7 2.1 3269.7 0.7 3.9 2.9 9.2 50.2 37.4 16.7 9.4 74.5 73.9
0.8 2 0.8 2.6 31.1 2.1 3299.9 0.7 3.8 2.9 9.3 49.2 36.7 16.2 9.3 74.2 73.7
0.8 2 0.8 2.6 31.4 2.1 3330 0.7 3.8 2.9 9.4 48.5 36.1 15.9 9.1 74.1 73.5
0.8 2 0.8 2.6 31.7 2.1 3350.1 0.7 3.8 2.9 9.4 47.8 35.5 15.6 9 73.9 73.3
0.8 2 0.8 2.6 32 2 3371.9 0.7 3.8 2.9 9.4 47.2 35 15.3 8.9 73.7 73.2
0.8 2 0.7 2.7 32.1 2 3381.2 0.7 3.8 2.9 9.4 46.7 34.7 15.1 8.9 73.6 73
0.8 1.9 0.8 1.8 16.1 1.7 1523.7 1 4.6 2.7 2.6 73.1 67.5 37.6 19.9 73.8 69.1
0.8 1.9 0.8 1.9 16.3 1.7 1535.2 1 4.5 2.7 2.6 73.1 67.6 37.5 19.9 74.2 69.3
0.8 1.9 0.7 1.9 16.4 1.7 1560.1 1 4.6 2.7 2.7 73.6 67.7 37.4 19.9 74.6 69.9
0.8 1.9 0.8 1.9 16.5 1.7 1584.1 1 4.6 2.8 2.8 73.8 67.7 37.4 19.8 75.1 70.5
0.8 1.9 0.8 1.9 16.7 1.7 1603.6 0.9 4.6 2.8 2.9 74.1 67.7 37.2 19.7 75.4 70.9
0.8 1.9 0.7 1.9 16.8 1.8 1616.4 1 4.6 2.7 2.9 74 67.6 37 19.6 75.5 71
0.8 1.9 0.7 1.9 16.9 1.8 1649.9 1 4.7 2.8 3.1 74.6 67.6 36.9 19.5 76.2 71.8
0.8 1.9 0.8 1.9 17.1 1.8 1686.7 1 4.7 2.8 3.3 75.1 67.6 36.7 19.4 76.8 72.5
0.8 2 0.8 1.9 17.2 1.8 1717.5 1 4.7 2.8 3.5 75.6 67.6 36.6 19.2 77.2 73.1
0.8 1.9 0.8 1.9 17.3 1.9 1747.3 1 4.7 2.8 3.7 76 67.5 36.4 19 77.6 73.7
0.8 2 0.8 2 17.5 1.9 1788.4 1 4.7 2.8 3.9 76.3 67.3 36.1 18.9 78.1 74.4
0.8 2 0.8 2 17.6 1.9 1823.8 1 4.8 2.9 4.1 76.6 67.1 35.9 18.7 78.5 74.9
0.8 2 0.8 2 17.8 1.9 1855.8 1 4.8 2.9 4.3 76.6 66.8 35.6 18.5 78.8 75.3
0.8 2 0.8 2 18 2 1889.2 1 4.8 2.9 4.4 76.6 66.4 35.3 18.3 79 75.7
0.8 2 0.8 2 18.4 2 1930.9 1 4.8 2.9 4.5 76.1 65.7 34.7 18 79.1 75.8
0.8 2 0.8 2 18.5 2 1954.9 1 4.8 2.9 4.6 75.9 65.4 34.4 17.9 79.2 76
0.8 2 0.8 2 19 2 2004.6 1 4.7 2.9 4.8 75.2 64.5 33.8 17.6 79.2 76.2
0.8 2 0.8 2.1 19.3 2 2045.6 1 4.7 2.9 5 74.6 63.8 33.3 17.3 79.2 76.3
0.8 2 0.8 2.1 19.7 2 2088.8 1 4.7 2.9 5.1 73.9 62.9 32.7 17.1 79.1 76.3
0.8 2 0.8 2.1 20.1 2 2134.1 1 4.7 2.9 5.3 73 61.9 32.1 16.7 79 76.3
0.8 2 0.8 2.1 20.5 2 2181 0.9 4.6 2.9 5.4 72.1 60.9 31.4 16.4 78.8 76.2
0.8 2 0.8 2.1 21.2 2.1 2254.7 0.9 4.6 2.9 5.7 70.5 59.1 30.2 15.8 78.5 76.1
0.8 2 0.8 2.2 21.7 2.1 2313.6 0.9 4.5 2.9 5.9 69.3 57.7 29.2 15.4 78.2 76
0.8 2 0.8 2.2 22.3 2.1 2384.4 0.9 4.5 2.9 6.2 67.8 55.9 28 14.8 77.9 75.9
0.8 2 0.8 2.2 22.9 2.1 2453.7 0.9 4.4 2.9 6.4 66.2 54.1 26.7 14.2 77.5 75.7
0.8 2 0.8 2.2 23.1 2.1 2495.1 0.9 4.4 2.9 6.6 65.4 53 25.9 13.7 77.3 75.7
0.8 2 0.8 2.2 23.4 2.2 2536.3 0.9 4.3 2.9 6.8 64.6 51.8 25.1 13.3 77.1 75.7
0.8 2 0.8 2.2 23.7 2.2 2576.9 0.9 4.3 2.9 7 63.8 50.7 24.2 12.9 76.9 75.7
0.8 2 0.8 2.3 24 2.2 2616.4 0.8 4.3 2.9 7.1 62.9 49.6 23.5 12.5 76.6 75.6
0.8 2 0.8 2.3 24.3 2.2 2654.5 0.8 4.2 2.9 7.3 62.1 48.6 22.8 12.1 76.4 75.6
0.8 2 0.8 2.3 24.6 2.2 2691 0.8 4.2 2.9 7.4 61.3 47.7 22.1 11.8 76.2 75.5
0.8 2 0.8 2.3 24.9 2.2 2725.7 0.8 4.2 2.9 7.5 60.6 46.8 21.5 11.5 76 75.4
0.8 2 0.8 2.3 25.2 2.2 2758.8 0.8 4.1 2.9 7.7 59.8 45.9 20.9 11.2 75.8 75.3
0.8 2 0.8 2.3 25.5 2.2 2786.1 0.8 4.1 2.9 7.7 59.2 45.3 20.6 11.1 75.7 75.2
0.8 2 0.8 2.3 25.7 2.2 2814.7 0.8 4.1 2.9 7.8 58.8 45 20.4 11 75.7 75.2
0.8 2 0.8 2.4 26.1 2.2 2849.4 0.8 4.1 2.9 8 58.2 44.4 20.1 10.8 75.6 75.1
0.8 2 0.8 2.4 26.5 2.2 2891.1 0.8 4.1 2.9 8.1 57.7 43.8 19.8 10.7 75.6 75.1
0.8 2 0.8 2.4 26.9 2.2 2931 0.8 4.1 2.9 8.3 57.3 43.4 19.7 10.6 75.6 75.1
0.8 2 0.8 2.4 27.3 2.2 2966.2 0.8 4.1 2.9 8.4 56.6 42.9 19.4 10.5 75.5 75
0.8 2 0.8 2.4 27.7 2.1 3012.7 0.8 4.1 2.9 8.6 55.9 42.2 19.1 10.4 75.5 75
0.8 2 0.8 2.5 28.2 2.1 3056.4 0.8 4 2.9 8.7 55.2 41.6 18.9 10.3 75.4 74.9
0.8 2 0.8 2.5 28.7 2.1 3096.9 0.8 4 2.9 8.8 54.3 40.8 18.4 10.1 75.2 74.7
0.8 2 0.8 2.5 29.1 2.1 3140.1 0.8 4 2.9 9 53.5 40.2 18.2 10 75.1 74.6
0.8 2 0.8 2.5 29.6 2.1 3184.1 0.8 4 2.9 9.1 52.6 39.4 17.8 9.8 75 74.4
0.8 2 0.8 2.6 30 2.1 3217.5 0.8 3.9 2.9 9.2 51.8 38.7 17.4 9.7 74.8 74.2
0.8 2 0.8 2.6 30.4 2.1 3243 0.7 3.9 2.9 9.2 50.9 38 17 9.6 74.6 74
0.8 2 0.8 2.6 30.7 2.1 3272.7 0.7 3.9 2.9 9.3 50.1 37.4 16.6 9.4 74.4 73.8
0.8 2 0.8 2.6 31 2 3291.1 0.7 3.9 2.9 9.3 49.4 36.8 16.3 9.3 74.2 73.6
0.8 2 0.8 2.6 31.2 2 3310.1 0.7 3.8 2.9 9.3 48.9 36.4 16.1 9.2 74 73.4
0.8 2 0.7 2.6 31.4 2 3320.9 0.7 3.8 2.9 9.3 48.3 35.9 15.9 9.1 73.8 73.2
0.8 1.9 0.8 1.9 16.1 1.7 1514.3 1 4.6 2.7 2.5 74.3 68.9 38.6 20.4 74.6 69.5
0.8 1.9 0.7 1.9 16.2 1.7 1525.3 1 4.7 2.7 2.6 74.3 68.9 38.5 20.4 74.8 69.8
0.8 1.9 0.8 1.9 16.4 1.7 1557 1 4.7 2.8 2.7 74.9 69.1 38.5 20.3 75.5 70.6
0.8 1.9 0.7 1.9 16.5 1.7 1573 1 4.7 2.8 2.7 75 69 38.3 20.2 75.7 70.9
0.8 1.9 0.8 1.9 16.6 1.7 1592.3 1 4.7 2.8 2.8 75.3 69 38.2 20.2 76.1 71.3
0.8 1.9 0.7 1.9 16.7 1.8 1611.9 1 4.7 2.8 2.9 75.5 68.9 38 20 76.3 71.7
0.8 1.9 0.7 1.9 16.8 1.8 1638.8 1 4.7 2.8 3.1 75.9 68.9 37.9 19.9 76.8 72.2
0.8 1.9 0.8 1.9 16.9 1.8 1671.5 1 4.8 2.8 3.3 76.4 68.8 37.7 19.7 77.3 72.9
0.8 1.9 0.8 1.9 17.1 1.8 1711.8 1 4.8 2.8 3.5 76.9 68.8 37.5 19.6 77.9 73.7
0.8 1.9 0.8 1.9 17.1 1.8 1741.7 1 4.8 2.8 3.7 77.3 68.7 37.3 19.4 78.3 74.3
0.8 1.9 0.8 2 17.3 1.9 1776.5 1 4.8 2.9 3.9 77.7 68.5 37.1 19.3 78.7 74.9
0.8 2 0.8 2 17.4 1.9 1811.1 1 4.8 2.9 4.1 78 68.3 36.8 19 79.1 75.4
0.8 2 0.8 2 17.6 1.9 1849.5 1 4.9 2.9 4.3 77.9 67.9 36.4 18.8 79.4 75.8
0.8 2 0.8 2 17.9 1.9 1879.3 1 4.8 2.9 4.4 77.7 67.5 36 18.6 79.5 76
0.8 2 0.8 2 18.1 2 1911.4 1 4.8 2.9 4.5 77.4 67 35.7 18.4 79.6 76.3
0.8 2 0.8 2 18.4 2 1946 1 4.8 2.9 4.7 77 66.5 35.3 18.2 79.7 76.5
0.8 2 0.8 2 18.7 2 1983.4 1 4.8 2.9 4.8 76.7 65.9 34.8 18 79.8 76.7
0.8 2 0.8 2 19 2 2023.6 1 4.8 2.9 5 76.2 65.3 34.4 17.8 79.9 76.8
0.8 2 0.8 2.1 19.4 2 2066.1 1 4.8 2.9 5.1 75.6 64.5 33.8 17.5 79.9 76.9
0.8 2 0.8 2.1 19.8 2 2110.7 1 4.7 2.9 5.3 74.7 63.5 33.1 17.2 79.7 76.9
0.8 2 0.8 2.1 20.4 2 2173.2 1 4.7 2.9 5.5 73.3 61.9 32.1 16.7 79.4 76.7
0.8 2 0.8 2.1 20.8 2 2221.3 0.9 4.7 2.9 5.7 72.3 60.8 31.4 16.4 79.2 76.6
0.8 2 0.8 2.2 21.3 2 2279.6 0.9 4.6 2.9 5.9 71.1 59.4 30.4 15.9 78.9 76.5
0.8 2 0.8 2.2 21.9 2.1 2349.9 0.9 4.6 2.9 6.1 69.6 57.6 29.2 15.3 78.6 76.4
0.8 2 0.8 2.2 22.4 2.1 2420.2 0.9 4.5 2.9 6.4 68.1 55.8 27.9 14.6 78.2 76.3
0.8 2 0.8 2.2 22.9 2.1 2475.1 0.9 4.4 2.9 6.6 66.9 54.3 26.9 14.1 77.9 76.2
0.8 2 0.8 2.2 23.1 2.1 2516.1 0.9 4.4 2.9 6.8 66.1 53.2 26 13.7 77.7 76.2
0.8 2 0.8 2.2 23.4 2.2 2556.5 0.9 4.4 2.9 7 65.3 52 25.2 13.2 77.4 76.1
0.8 2 0.8 2.3 23.7 2.2 2595.9 0.9 4.3 2.9 7.2 64.5 50.9 24.4 12.8 77.2 76.1
0.8 2 0.8 2.3 24 2.2 2633.8 0.9 4.3 2.9 7.3 63.6 49.9 23.7 12.5 77 76.1
0.8 2 0.8 2.3 24.2 2.2 2670.1 0.8 4.3 2.9 7.5 62.9 48.9 23 12.1 76.8 76
0.8 2 0.8 2.3 24.5 2.2 2704.6 0.8 4.3 2.9 7.6 62.1 48 22.3 11.8 76.6 75.9
0.8 2 0.8 2.3 24.8 2.2 2737.3 0.8 4.2 2.9 7.7 61.3 47.1 21.8 11.5 76.4 75.8
0.8 2 0.8 2.3 25.1 2.2 2773 0.8 4.2 2.9 7.8 60.7 46.4 21.3 11.3 76.3 75.7
0.8 2 0.8 2.3 25.4 2.2 2799.8 0.8 4.2 2.9 7.9 60.3 46.1 21.2 11.2 76.2 75.7
0.8 2 0.8 2.3 25.7 2.2 2833.4 0.8 4.2 2.9 8.1 60.1 45.8 21.1 11.2 76.3 75.8
0.8 2 0.8 2.4 26.1 2.2 2873.5 0.8 4.2 2.9 8.2 59.6 45.3 20.9 11.1 76.3 75.7
0.8 2 0.8 2.4 26.5 2.2 2909 0.8 4.2 2.9 8.4 58.8 44.6 20.5 10.9 76.1 75.6
0.8 2 0.8 2.4 26.9 2.1 2947.6 0.8 4.2 2.9 8.5 58.3 44.2 20.3 10.8 76.1 75.6
0.8 2 0.8 2.4 27.3 2.1 2990.9 0.8 4.1 2.9 8.7 57.6 43.5 20 10.7 76 75.5
0.8 2 0.8 2.5 27.7 2.1 3024.9 0.8 4.1 2.9 8.8 56.8 42.9 19.7 10.6 75.9 75.3
0.8 2 0.8 2.5 28.2 2.1 3068 0.8 4.1 2.9 8.9 56 42.1 19.3 10.4 75.7 75.2
0.8 2 0.8 2.5 28.6 2.1 3106.7 0.8 4.1 2.9 9 55.2 41.5 19 10.3 75.6 75
0.8 2 0.8 2.5 29 2.1 3138.7 0.8 4 2.9 9.1 54.4 40.8 18.7 10.1 75.4 74.8
0.8 2 0.8 2.5 29.4 2.1 3166.9 0.8 4 2.9 9.1 53.4 40 18.2 10 75.1 74.6
0.8 2 0.8 2.6 29.7 2.1 3195.1 0.8 4 2.9 9.2 52.6 39.3 17.8 9.8 74.9 74.4
0.8 2 0.8 2.6 30 2.1 3217.7 0.8 3.9 2.9 9.2 51.7 38.6 17.4 9.7 74.6 74.1
0.8 2 0.8 2.6 30.3 2 3239.5 0.7 3.9 2.9 9.3 51 38.1 17.1 9.6 74.5 73.9
0.8 2 0.8 2.6 30.5 2 3252.5 0.7 3.9 2.9 9.3 50.4 37.6 16.9 9.5 74.3 73.7
0.8 2 0.8 2.6 30.6 2 3263.1 0.7 3.9 2.9 9.3 49.8 37.1 16.6 9.4 74 73.4
0.8 1.9 0.8 1.8 15.9 1.6 1491 1 4.7 2.8 2.5 76.1 70.9 40.1 21.1 75.4 70.1
0.8 1.9 0.8 1.9 16.2 1.7 1523.2 1 4.7 2.8 2.6 75.8 70.4 39.5 20.9 75.7 70.6
0.8 1.9 0.7 1.9 16.3 1.7 1546 1 4.7 2.8 2.7 76.2 70.5 39.4 20.8 76.2 71.1
0.8 1.9 0.8 1.9 16.4 1.7 1568.5 1 4.7 2.8 2.8 76.5 70.5 39.4 20.7 76.6 71.6
0.8 1.9 0.7 1.9 16.6 1.7 1580.5 1 4.7 2.8 2.8 76.5 70.3 39.2 20.6 76.7 71.7
0.8 1.9 0.8 1.9 16.6 1.7 1607.1 1 4.8 2.8 3 76.9 70.3 39 20.5 77.1 72.3
0.8 1.9 0.8 1.9 16.7 1.7 1640.9 1 4.8 2.8 3.2 77.5 70.3 38.8 20.3 77.6 73
0.8 1.9 0.8 1.9 16.8 1.8 1672.9 1 4.8 2.8 3.4 78 70.2 38.6 20.1 78.2 73.7
0.8 2 0.8 1.9 16.9 1.8 1711.9 1 4.9 2.9 3.6 78.4 70.1 38.4 20 78.7 74.4
0.8 2 0.8 2 17 1.8 1737 1 4.9 2.9 3.8 78.8 70 38.2 19.8 79 74.9
0.8 2 0.8 2 17.1 1.9 1765.5 1 4.9 2.9 4 78.9 69.7 37.9 19.6 79.3 75.3
0.8 2 0.8 2 17.3 1.9 1805.2 1 4.9 2.9 4.2 79.2 69.5 37.6 19.4 79.7 75.9
0.8 2 0.8 2 17.5 1.9 1832.2 1 4.9 2.9 4.3 79 69.1 37.3 19.2 79.8 76.2
0.8 2 0.8 2 17.7 1.9 1861.4 1 4.9 2.9 4.4 78.8 68.7 36.9 19 80 76.4
0.8 2 0.8 2 17.9 1.9 1892.8 1 4.9 2.9 4.5 78.6 68.2 36.5 18.8 80.1 76.6
0.8 2 0.8 2 18.2 1.9 1926.6 1 4.9 2.9 4.7 78.4 67.8 36.2 18.6 80.3 76.9
0.8 2 0.8 2 18.5 2 1963.1 1 4.9 2.9 4.8 78.2 67.4 35.8 18.5 80.5 77.2
0.8 2 0.8 2.1 18.8 2 2002.4 1 4.9 2.9 4.9 78.1 67.1 35.7 18.4 80.8 77.6
0.8 2 0.8 2.1 19.2 2 2043.8 1 4.9 2.9 5.1 77.9 66.8 35.4 18.2 81.1 77.9
0.8 2 0.8 2.1 19.5 2 2087.6 1 4.8 2.9 5.3 76.5 65.2 34.3 17.7 80.6 77.6
0.8 2 0.8 2.1 20 2 2149.5 1 4.8 2.9 5.5 74.9 63.3 33.1 17.1 80 77.2
0.8 2 0.8 2.1 20.4 2 2197.5 1 4.7 2.9 5.7 73.8 62.2 32.3 16.7 79.8 77.1
0.8 2 0.8 2.1 20.9 2 2246 1 4.7 2.9 5.9 72.9 61.1 31.6 16.4 79.6 77.1
0.8 2 0.8 2.2 21.4 2 2315 0.9 4.6 2.9 6.1 71.5 59.4 30.4 15.8 79.3 77
0.8 2 0.8 2.2 21.9 2.1 2374.3 0.9 4.6 2.9 6.3 70.3 58 29.5 15.3 79.1 76.9
0.8 2 0.8 2.2 22.5 2.1 2443.1 0.9 4.5 2.9 6.6 68.8 56.1 28.2 14.7 78.6 76.8
0.8 2 0.8 2.2 22.8 2.1 2483.7 0.9 4.5 2.9 6.8 67.9 54.9 27.3 14.2 78.4 76.7
0.8 2 0.8 2.2 23 2.1 2524.1 0.9 4.5 2.9 7 67.1 53.8 26.4 13.8 78.1 76.7
0.8 2 0.8 2.2 23.4 2.1 2574.6 0.9 4.4 2.9 7.2 66 52.3 25.3 13.2 77.8 76.6
0.8 2 0.8 2.3 23.6 2.2 2612.4 0.9 4.4 2.9 7.4 65.2 51.2 24.6 12.8 77.6 76.6
0.8 2 0.8 2.3 23.9 2.2 2648.4 0.9 4.4 2.9 7.5 64.4 50.2 23.9 12.5 77.4 76.5
0.8 2 0.8 2.3 24.2 2.2 2682.5 0.9 4.3 2.9 7.6 63.7 49.3 23.2 12.1 77.2 76.4
0.8 2 0.8 2.3 24.5 2.2 2723.3 0.9 4.3 2.9 7.8 63.3 48.7 22.9 11.9 77.1 76.5
0.8 2 0.8 2.3 24.8 2.2 2758.8 0.9 4.3 2.9 8 62.6 48 22.4 11.7 77 76.4
0.8 2 0.8 2.3 25.1 2.2 2788.8 0.9 4.3 2.9 8.1 62.1 47.4 22.1 11.6 76.9 76.4
0.8 2 0.8 2.3 25.4 2.2 2820.4 0.8 4.3 2.9 8.2 61.9 47.2 22 11.5 77 76.4
0.8 2 0.8 2.4 25.7 2.1 2852.9 0.8 4.3 2.9 8.3 61.2 46.5 21.7 11.4 76.8 76.3
0.8 2 0.8 2.4 26.1 2.1 2891.6 0.8 4.2 2.9 8.5 60.7 46 21.4 11.2 76.8 76.3
0.8 2 0.8 2.4 26.4 2.1 2927.2 0.8 4.2 2.9 8.6 60.1 45.5 21.3 11.1 76.7 76.2
0.8 2 0.8 2.4 26.8 2.1 2958 0.8 4.2 2.9 8.7 59.4 44.9 21 11 76.6 76
0.8 2 0.8 2.4 27.2 2.1 2998.2 0.8 4.2 2.9 8.8 58.6 44.2 20.6 10.9 76.4 75.9
0.8 2 0.8 2.5 27.6 2.1 3034 0.8 4.2 2.9 8.9 57.9 43.6 20.3 10.8 76.3 75.7
0.8 2 0.8 2.5 28 2.1 3067.6 0.8 4.1 2.9 9 56.9 42.8 19.8 10.6 76 75.5
0.8 2 0.8 2.5 28.4 2.1 3092.2 0.8 4.1 2.9 9 56 42 19.4 10.4 75.8 75.2
0.8 2 0.8 2.5 28.7 2.1 3123 0.8 4.1 2.9 9.1 55 41.2 19 10.2 75.5 74.9
0.8 2 0.8 2.5 29 2.1 3144.2 0.8 4 2.9 9.1 54.2 40.6 18.6 10.1 75.2 74.7
0.8 2 0.8 2.5 29.3 2 3167.4 0.8 4 2.9 9.2 53.4 40 18.3 10 75 74.5
0.8 2 0.8 2.5 29.6 2 3185.5 0.8 4 2.9 9.2 52.6 39.3 17.9 9.8 74.7 74.2
0.8 2 0.8 2.5 29.8 2 3197.6 0.8 4 2.9 9.2 51.9 38.8 17.6 9.7 74.5 73.9
0.8 2 0.8 2.6 30 2 3210.4 0.8 3.9 2.9 9.2 51.4 38.4 17.4 9.6 74.3 73.7
0.8 1.9 0.7 1.9 15.9 1.6 1473.6 1 4.8 2.8 2.4 77.7 72.7 41.5 21.8 76.3 70.7
0.8 1.9 0.7 1.9 16 1.6 1506.7 1 4.9 2.8 2.6 77.9 72.6 41.1 21.6 76.8 71.3
0.8 1.9 0.8 1.9 16.2 1.6 1524.1 1 4.8 2.8 2.6 77.7 72.2 40.8 21.5 76.9 71.5
0.8 1.9 0.7 1.9 16.4 1.7 1552.8 1 4.8 2.8 2.7 77.7 71.9 40.4 21.2 77.2 71.9
0.8 1.9 0.8 1.9 16.5 1.7 1582.3 1 4.9 2.8 2.9 78.1 71.9 40.2 21.1 77.7 72.6
0.8 1.9 0.8 1.9 16.5 1.7 1609 1 4.9 2.8 3.1 78.5 71.8 40 20.9 78 73.1
0.8 1.9 0.8 2 16.6 1.7 1635.9 1 4.9 2.8 3.3 78.9 71.6 39.8 20.7 78.4 73.6
0.8 2 0.8 1.9 16.7 1.8 1665.2 1 4.9 2.8 3.4 79.3 71.4 39.5 20.5 78.8 74.2
0.8 1.9 0.8 1.9 16.8 1.8 1702 1 4.9 2.9 3.6 79.7 71.3 39.3 20.3 79.2 74.9
0.8 1.9 0.8 1.9 16.9 1.8 1731.5 1 4.9 2.9 3.9 80 71.1 39 20.1 79.6 75.4
0.8 1.9 0.8 2 17 1.8 1764.8 1 4.9 2.9 4.1 80.3 70.9 38.7 19.9 80 75.9
0.8 2 0.8 2 17.1 1.9 1789.5 1.1 5 2.9 4.2 80.3 70.6 38.4 19.8 80.2 76.2
0.8 2 0.8 2 17.3 1.9 1815.8 1 4.9 2.9 4.3 80.1 70.2 38.1 19.6 80.3 76.5
0.8 2 0.8 2 17.5 1.9 1844.3 1 5 2.9 4.4 80 69.8 37.7 19.4 80.5 76.7
0.8 2 0.8 2 17.7 1.9 1875 1 5 2.9 4.5 79.8 69.4 37.4 19.2 80.6 77
0.8 2 0.8 2 18 1.9 1917.9 1 4.9 2.9 4.7 79.4 68.7 36.9 18.9 80.7 77.3
0.8 2 0.8 2 18.2 1.9 1943.6 1 5 2.9 4.8 79.5 68.6 36.7 18.8 81 77.6
