typicalFacadeGlazingRatio typicalFacadeWindowWidth groundFacadeGlazingRatio groundFacadeWindowWidth buildingDepth balconyWidth atriumArea aspectRatio groundFloorHeight typicalfloorHeight numberLevels groundSDA firstSDA groundASE firstASE groundViewPercentage firstViewPercentage
0.9 1.2 0.8 1.3 6.4 0.9 742 0.6 2.9 1.5 2.6 42.2 37.2 21.2 10.7 38 35.8
0.8 1.4 0.8 0.9 7 1.1 747.7 0.8 2.8 1.4 2.8 42.7 37.2 21.6 10.5 38.3 36.3
0.4 1.4 0.9 1.2 6.6 0.9 753.5 1 2.7 1.7 2.7 43.3 37.4 21.8 10.6 38.5 36.3
0.9 1.4 0.8 1.4 6.6 1.1 759.8 0.8 3 1.5 2.7 43.6 37.9 22.1 10.7 39.2 36.8
0.4 1.3 0.6 1.1 6.9 0.9 765.9 0.8 3 1.5 2.7 43.9 38.1 22.3 10.9 39.2 37
0.7 1 0.6 1.2 6.7 0.8 771.8 0.7 2.9 1.5 2.7 43.9 38.7 22.5 10.9 39.4 37.7
0.6 1.2 0.8 1.2 7 1 777.8 0.9 2.8 1.7 3 44.7 38.8 22.5 10.8 40 37.6
0.5 1 0.6 1.3 7.3 1 784.1 0.8 2.7 1.5 2.6 44.8 39.4 22.7 11 40.4 38.1
0.6 1.4 0.7 1.2 6.9 1.1 790.7 1.1 3.1 1.8 2.7 45.1 39.3 23.1 11.2 40.7 38.5
0.7 1 0.8 1 7.1 1.2 797.2 0.7 3 1.6 2.9 45.5 39.8 22.9 11.5 40.9 38.9
0.4 1 0.9 1.2 7 0.9 803.8 1 2.9 1.9 2.9 45.7 40.4 23.3 11.7 41.5 38.9
0.9 1 0.9 1.1 7.6 0.7 810.4 0.8 3.1 1.7 2.9 46.5 40.4 23.5 11.6 41.5 39.2
0.8 1.1 0.7 1 7.3 1.1 817 0.8 2.9 2 3 46.7 40.9 23.9 11.8 42 39.6
0.6 1.3 0.6 1.2 7.2 1.2 823.4 0.7 3.1 2 2.7 47 41.5 23.8 11.5 42.6 40.1
0.8 1.3 0.5 1 7.4 0.9 830.2 0.7 3.2 1.5 3.1 47.4 41.3 24.1 12.1 42.6 40.6
0.6 1 0.8 1.3 7.6 0.9 837.3 1.1 2.9 1.9 3 47.8 41.8 24.4 12.1 43 40.5
0.5 1.1 0.5 1.1 7.8 0.9 844.2 0.9 3 2 2.7 48.2 42.3 24.5 11.9 43.6 40.8
0.5 1 0.5 1.4 7.9 0.9 851.4 0.7 3.1 1.8 2.9 49 42.7 24.8 12 44 41.2
0.7 1.4 0.5 1.3 7.7 1.1 858.3 0.8 3.2 1.8 2.9 49.4 43.1 24.9 12.2 44.2 41.6
0.7 1.4 0.5 1.1 7.6 1.2 865.6 0.7 3.2 1.9 3.2 49.7 43.6 25.1 12.5 44.6 42.1
0.9 1.2 0.8 1.2 7.9 0.9 873 1 3.3 1.9 2.9 50 44 25.2 12.6 45 42.4
0.9 1.3 0.8 1.5 7.8 1.2 880.2 0.9 3.5 2 3 50.6 44.3 25.4 12.6 45.3 42.7
0.7 1.1 0.8 1.5 8.4 1 910 0.9 3.4 1.7 2.9 51.5 45 26 12.5 46.2 43.8
0.6 1.2 0.8 1.3 8.4 1.1 917.4 1.1 3.4 1.8 3 51.9 45.4 26.2 12.9 47 44.2
0.8 1.4 0.8 1.2 8.2 0.9 935.6 0.9 3.4 2 3 52.3 45.5 26.3 12.9 47.4 44.5
0.8 1.2 0.7 1.4 8.7 1.1 953.9 1.1 3.3 2.1 3.3 52.8 46.2 26.6 13.1 48.1 45.1
0.5 1.2 0.6 1.2 8.8 0.9 982.7 0.7 3.2 2.1 3.4 53.3 46.6 26.8 13.1 48.6 46.1
0.9 1.3 0.6 1.6 8.9 1 1001.2 0.9 3.6 1.8 3.4 54 47.3 27 13.5 49.3 46.3
0.6 1.2 0.6 1.2 9.1 0.9 1008.7 1 3.5 2 3.3 54.4 47.6 27.5 13.5 49.5 47.1
0.7 1.2 0.7 1.2 9.5 0.9 1027.4 1 3.5 2.2 3.3 54.7 47.8 27.7 13.4 50.3 47.5
0.5 1.2 0.5 1.5 9.4 1 1034.9 0.9 3.5 2 3.5 55.4 48.2 27.9 13.6 50.8 48.1
0.8 1.4 0.6 1.5 9.5 1.3 1058.4 0.9 3.8 1.8 3.6 55.9 48.9 28 13.9 51.6 48.4
0.8 1.4 0.5 1.3 9.5 1.2 1066.1 1.1 3.7 2 3.3 56.6 49.2 28.4 14 51.9 48.8
0.9 1.4 0.7 1.5 10 0.9 1089.6 0.9 3.6 1.9 3.3 57.2 50 28.6 14.1 52.7 49.5
0.9 1.4 0.8 1.5 10.1 1.2 1107.7 0.8 3.7 2 3.4 57.5 50.4 29 14.3 53.3 50.2
0.6 1.6 0.7 1.4 10.4 1.2 1120.2 1.1 3.8 2.1 3.5 58.2 50.9 29.1 14.6 53.6 50.7
0.8 1.6 0.8 1.5 10.4 1.3 1143.3 1 3.6 2.1 3.6 58.8 51.4 29.6 14.6 54.3 51.5
0.6 1.3 0.7 1.5 10.7 1.3 1150.5 1 3.6 2 3.4 59.1 51.9 29.7 14.6 54.9 51.9
0.9 1.5 0.5 1.6 10.9 1.1 1173 1.1 3.9 2.3 3.7 59.6 52.4 30.2 15 55.7 52.4
0.6 1.5 0.8 1.5 10.9 1.3 1180.4 1.1 3.8 2.2 3.8 60.2 52.7 30.3 15 56.1 52.9
0.8 1.6 0.5 1.6 10.9 1 1197.9 1.1 3.8 2.3 3.8 60.8 53.1 30.5 15 56.6 53.5
0.6 1.5 0.8 1.7 11 1.3 1205.1 0.8 4 2.2 3.8 61.3 53.7 30.9 15.2 57.1 54
0.6 1.4 0.8 1.6 11.4 1.2 1222.3 1 3.9 2.3 3.9 61.7 54 31 15.5 57.5 54.5
0.7 1.7 0.8 1.4 11.2 1.4 1229.4 1 4 2.2 3.6 62.3 54.8 31.4 15.6 58 54.9
0.6 1.7 0.8 1.4 11.4 1.3 1250.5 0.9 4.1 2.4 3.8 63 55.2 31.7 15.9 58.8 55.6
0.7 1.4 0.9 1.5 11.7 1.1 1257.4 0.8 4 2.2 3.8 63.3 55.7 32 15.8 59.1 56
0.6 1.6 0.7 1.6 11.7 1.1 1278.1 1.1 4 2.1 4 64 56.3 32.4 15.9 59.8 56.5
0.7 1.5 0.6 1.5 11.8 1.3 1288.8 0.8 4.1 2.3 3.9 64.4 56.7 32.5 16.1 60.6 56.9
0.7 1.5 0.9 1.5 12.3 1.1 1312.7 1 4.1 2.2 3.9 65 57.2 32.7 16.3 61.1 57.7
0.7 1.4 0.8 1.6 12.3 1.4 1318.9 1 4.2 2.3 3.8 65.7 57.8 33.1 16.5 61.8 58.3
0.8 1.7 0.6 1.5 12.3 1.2 1334.6 1.1 4.3 2.4 4 66.1 58 33.3 16.5 62.3 58.6
0.7 1.5 0.8 1.7 12.5 1.2 1344.3 1 4.2 2.3 3.9 66.6 58.7 33.7 16.8 62.7 59.3
0.9 1.6 0.6 1.5 12.9 1.4 1369.5 1 4.4 2.3 3.9 67.2 59.1 33.8 16.7 63.4 60
0.7 1.6 0.6 1.6 12.9 1.3 1375.1 1.1 4.1 2.5 4 67.6 59.6 34 16.9 64 60.3
0.7 1.6 0.8 1.5 12.9 1.3 1389.4 0.9 4.3 2.5 4 68.1 60.1 34.3 17.1 64.5 60.8
0.7 1.6 0.7 1.7 13 1.4 1404 1 4.4 2.3 4 68.5 60.5 34.5 17.2 65.1 61.3
0.7 1.6 0.7 1.8 13.2 1.4 1417.2 0.9 4.3 2.5 4 69 60.9 34.9 17.4 65.7 61.9
0.8 1.7 0.7 1.6 13.3 1.4 1424.9 1.1 4.4 2.4 4 69.6 61.3 35.2 17.6 66.2 62.3
0.9 1.7 0.7 1.8 13.6 1.3 1443.4 1 4.5 2.4 4 69.9 61.8 35.3 17.6 66.6 62.9
0.8 1.7 0.7 1.6 13.7 1.4 1447.7 0.9 4.5 2.5 4.1 70.3 62.3 35.8 18 67.1 63.2
0.9 1.7 0.8 1.8 13.8 1.3 1462.3 1.1 4.4 2.5 4 70.9 62.8 35.8 18 67.6 63.6
0.7 1.6 0.8 1.8 13.8 1.3 1466 1.1 4.5 2.6 4 71.4 63.4 36.2 18.2 68 64.1
0.8 1.7 0.8 1.9 14 1.3 1477.3 1 4.5 2.5 4 71.7 63.8 36.5 18.3 68.6 64.6
0.8 1.8 0.8 1.7 14.2 1.3 1482.9 1 4.6 2.5 4.1 72.3 64.3 36.7 18.5 68.9 64.9
0.9 1.8 0.8 1.7 14.2 1.4 1493.4 1 4.6 2.6 4.1 72.6 64.8 37.1 18.7 69.5 65.3
0.8 1.8 0.8 1.8 14.3 1.3 1495.9 1.1 4.6 2.5 4 73.1 65.3 37.4 18.8 69.9 65.7
0.8 1.8 0.8 1.9 14.5 1.3 1508 1.1 4.5 2.6 4 73.5 65.7 37.7 18.9 70.4 65.9
0.8 1.8 0.8 1.9 14.5 1.4 1509.8 1 4.7 2.6 4.1 73.9 66.1 38.1 19.2 70.7 66.3
0.8 1.7 0.8 1.9 14.6 1.4 1521 1 4.7 2.6 3.9 74.2 66.5 38.2 19.2 71.1 66.7
0.8 1.7 0.8 1.9 14.7 1.3 1524.5 1.1 4.7 2.7 4 74.7 66.9 38.5 19.5 71.6 67.1
0.8 1.7 0.8 1.8 14.9 1.3 1532.8 1.1 4.7 2.7 4.1 75 67.3 38.8 19.6 71.9 67.4
0.7 1.7 0.8 1.8 14.9 1.4 1535.6 1 4.7 2.7 3.9 75.4 67.8 39.1 19.7 72.2 67.7
0.8 1.7 0.8 1.8 15 1.4 1544.9 1 4.8 2.6 4 75.6 68.2 39.3 19.8 72.6 68
0.9 1.7 0.7 1.9 15.2 1.3 1547.1 1.1 4.7 2.7 3.9 76 68.5 39.4 20 72.9 68.3
0.8 1.8 0.8 1.9 15.3 1.3 1557.5 1.1 4.8 2.7 3.9 76.1 68.7 39.6 20 73.3 68.6
0.7 1.7 0.8 1.8 15.3 1.3 1559.3 1.1 4.8 2.7 3.9 76.5 69.1 39.8 20.1 73.6 68.8
0.8 1.8 0.8 1.9 15.5 1.4 1567.2 1.1 4.8 2.7 3.8 76.6 69.2 40 20.2 73.9 69
0.8 1.8 0.7 1.8 15.5 1.4 1566.9 1 4.9 2.7 3.8 76.9 69.6 40.2 20.4 74.1 69.3
0.8 1.8 0.7 1.8 15.5 1.4 1572.8 1 4.9 2.7 3.8 77.1 70 40.4 20.5 74.3 69.5
0.9 1.8 0.8 1.8 15.7 1.4 1573.9 1.1 4.9 2.7 3.8 77.3 70.2 40.5 20.6 74.5 69.5
0.8 1.9 0.8 1.9 15.7 1.4 1579.7 1 4.8 2.7 3.8 77.4 70.3 40.6 20.7 74.8 69.7
0.9 1.8 0.8 1.9 15.8 1.4 1579.4 1.1 4.8 2.7 3.8 77.6 70.6 40.8 20.8 74.8 69.9
0.8 1.8 0.8 1.9 15.8 1.4 1580.8 1 4.8 2.8 3.8 77.7 70.7 40.8 20.8 75 69.9
0.9 1.8 0.8 1.9 15.9 1.3 1586.6 1 4.9 2.8 3.8 77.6 70.6 40.9 20.9 75.1 70
0.9 1.8 0.7 1.9 15.8 1.4 1586.8 1.1 4.9 2.7 3.7 77.6 70.7 40.8 20.9 75.2 70
0.8 1.9 0.8 1.9 16 1.4 1592.8 1.1 4.9 2.8 3.7 77.5 70.6 40.8 20.9 75.1 70
0.8 1.8 0.8 1.9 16 1.5 1593.3 1.1 4.8 2.8 3.8 77.4 70.6 40.8 20.8 75.1 70.1
0.9 1.9 0.8 1.9 16 1.4 1599.6 1 4.8 2.7 3.8 77.1 70.4 40.6 20.8 75 70
0.8 1.9 0.8 1.9 16.1 1.5 1600.7 1.1 4.9 2.7 3.8 76.9 70.2 40.4 20.8 74.9 69.8
0.8 1.9 0.7 1.9 16.1 1.5 1607.2 1.1 4.8 2.7 3.8 76.6 69.9 40.3 20.7 74.8 69.7
0.9 1.8 0.8 1.9 16.1 1.4 1608.8 1 4.8 2.7 3.8 76.4 69.6 40 20.5 74.5 69.5
0.9 1.8 0.7 1.9 16.1 1.4 1610.5 1.1 4.7 2.7 3.8 76 69.2 39.8 20.4 74.3 69.4
0.8 1.8 0.7 1.9 16.2 1.5 1612.4 1.1 4.7 2.7 3.8 75.7 68.8 39.6 20.3 74.1 69.2
0.8 1.8 0.8 1.9 16.2 1.4 1614.4 1.1 4.7 2.8 3.9 75.3 68.3 39.3 20.1 73.9 68.9
0.8 1.7 0.8 1.9 16.1 1.5 1616.5 1.1 4.7 2.7 3.8 74.8 67.9 39 20 73.5 68.7
0.8 1.8 0.7 1.9 16.2 1.4 1618.7 1.1 4.7 2.7 3.9 74.2 67.4 38.6 19.8 73.3 68.4
0.8 1.8 0.8 1.9 16.1 1.4 1621 1.1 4.6 2.7 3.9 73.8 66.9 38.2 19.6 72.9 68.2
0.7 1.8 0.8 1.9 16.2 1.4 1623.2 1.1 4.7 2.6 3.9 73.2 66.2 37.8 19.5 72.4 67.9
0.8 1.8 0.8 1.9 16.2 1.5 1625.6 1.1 4.5 2.7 3.9 72.7 65.7 37.5 19.3 72.1 67.5
0.7 1.8 0.7 1.9 16.3 1.4 1627.9 1.1 4.5 2.6 3.9 72 65 37.1 19.1 71.8 67.2
0.7 1.8 0.7 1.9 16.2 1.4 1630.2 1 4.6 2.7 4 71.4 64.4 36.7 18.8 71.3 66.8
0.9 1.7 0.8 1.9 16.2 1.4 1632.5 1.1 4.5 2.6 4 70.9 63.9 36.3 18.6 71 66.5
0.8 1.7 0.7 1.9 16.2 1.5 1634.7 1 4.4 2.6 4 70.3 63.1 35.8 18.4 70.5 66.3
0.8 1.8 0.7 1.9 16.3 1.4 1636.9 1 4.4 2.6 3.9 69.6 62.5 35.3 18.2 70 65.8
0.8 1.7 0.7 1.9 16.2 1.5 1639 1.1 4.3 2.7 3.9 68.9 61.8 35 18.1 69.6 65.5
0.7 1.8 0.8 1.8 16.2 1.4 1641.2 1 4.3 2.6 4 68.4 61.3 34.5 17.8 69.3 65.1
0.7 1.7 0.7 1.8 16.2 1.6 1643.2 0.9 4.4 2.5 4 67.8 60.6 34.2 17.5 68.8 64.8
0.9 1.7 0.7 1.9 16.3 1.4 1645.3 1 4.3 2.6 4.1 67.2 59.9 33.7 17.4 68.4 64.6
0.8 1.8 0.8 1.9 16.3 1.6 1647.3 0.9 4.4 2.6 4.1 66.4 59.3 33.3 17.1 68 64.1
0.8 1.7 0.7 1.8 16.2 1.4 1649.3 1 4.3 2.5 4.1 65.8 58.6 32.9 17 67.6 63.8
0.8 1.7 0.6 1.9 16.2 1.5 1651.1 1 4.3 2.5 4.1 65.3 58.1 32.5 16.7 67.2 63.4
0.7 1.7 0.8 1.9 16.2 1.5 1653.1 0.9 4.3 2.6 4.1 64.8 57.5 32 16.7 66.8 63.1
0.7 1.8 0.7 1.8 16.3 1.5 1654.9 0.9 4.1 2.4 4 64.1 56.9 31.6 16.4 66.4 62.7
0.8 1.7 0.7 1.9 16.3 1.4 1656.8 1 4.1 2.5 4 63.6 56.2 31.3 16.3 65.9 62.6
0.8 1.7 0.7 1.9 16.3 1.5 1658.8 0.9 4.2 2.5 4.1 62.9 55.6 30.9 16 65.6 62.2
0.8 1.7 0.7 1.8 16.4 1.5 1660.7 1 4 2.4 4.1 62.4 55 30.4 15.8 65.3 61.8
0.8 1.7 0.7 1.8 16.2 1.6 1662.5 0.9 4.1 2.5 4.2 61.7 54.5 30 15.7 64.9 61.6
0.7 1.7 0.8 1.8 16.4 1.6 1664.3 0.8 4 2.4 4.1 61.2 54 29.7 15.5 64.6 61.4
0.7 1.7 0.8 1.8 16.4 1.5 1666.3 1 4 2.4 4.1 60.7 53.4 29.3 15.3 64.2 61
0.7 1.7 0.8 1.9 16.4 1.6 1668.1 0.8 4 2.4 4.1 60.1 53.1 29 15.1 63.8 60.6
0.8 1.8 0.7 1.8 16.4 1.6 1670.1 0.9 3.9 2.5 4.1 59.7 52.4 28.6 14.9 63.6 60.3
0.7 1.7 0.7 1.7 16.4 1.6 1672.1 0.8 3.8 2.3 4.1 59.2 51.9 28.4 14.9 63.2 60.3
0.7 1.7 0.8 1.7 16.4 1.6 1674 0.9 3.9 2.3 4.1 58.7 51.4 27.9 14.6 62.8 59.9
0.7 1.7 0.8 1.7 16.5 1.6 1676.1 1 3.8 2.4 4.1 58.2 51 27.8 14.5 62.5 59.6
0.7 1.6 0.6 1.7 16.5 1.6 1678.1 0.9 3.9 2.4 4.2 57.7 50.5 27.5 14.5 62.3 59.4
0.7 1.6 0.7 1.9 16.5 1.5 1680 0.8 3.7 2.3 4.1 57.2 50 27 14.3 62 59.2
0.6 1.7 0.6 1.9 16.5 1.6 1682.1 0.8 3.9 2.3 4.2 56.7 49.6 26.8 14 61.7 58.8
0.8 1.6 0.8 1.8 16.5 1.6 1684.2 0.9 3.7 2.3 4.2 56.2 49 26.5 13.9 61.4 58.8
0.8 1.6 0.7 1.9 16.6 1.5 1686.4 0.9 3.8 2.3 4.2 56 48.7 26.2 13.7 61.1 58.4
0.8 1.7 0.7 1.8 16.6 1.6 1688.5 0.7 3.7 2.4 4.2 55.3 48.3 25.9 13.8 61 58.2
0.8 1.7 0.6 1.8 16.7 1.4 1690.8 0.9 3.8 2.4 4.2 55.1 47.9 25.7 13.6 60.8 58
0.8 1.7 0.8 1.8 16.6 1.5 1693 0.9 3.7 2.4 4.3 54.6 47.3 25.4 13.5 60.3 57.9
0.8 1.5 0.6 1.9 16.7 1.6 1695.3 0.9 3.7 2.3 4.3 54.1 47 25.1 13.4 60 57.7
0.8 1.6 0.6 1.7 16.6 1.6 1697.8 0.9 3.6 2.3 4.2 53.7 46.7 24.7 13.2 60 57.3
0.8 1.6 0.8 1.9 16.6 1.6 1700.1 0.9 3.7 2.2 4.2 53.4 46.1 24.6 13 59.7 57.1
0.8 1.6 0.8 1.8 16.8 1.6 1702.4 0.8 3.6 2.3 4.3 53.1 46 24.2 12.9 59.5 56.9
0.8 1.5 0.7 1.7 16.8 1.6 1704.9 0.8 3.6 2.3 4.2 52.5 45.4 24.1 12.8 59.3 56.8
0.6 1.6 0.8 1.7 16.7 1.4 1707.2 0.9 3.6 2.3 4.3 52.4 45.2 23.9 12.7 59 56.7
0.8 1.5 0.6 1.7 16.7 1.6 1709.6 0.8 3.5 2.2 4.1 51.8 44.7 23.6 12.6 58.8 56.4
0.6 1.7 0.7 1.7 16.9 1.5 1712.3 0.8 3.6 2.2 4.3 51.5 44.5 23.3 12.4 58.8 56.3
0.8 1.5 0.6 1.8 17 1.6 1714.7 0.9 3.6 2.4 4.2 51.2 44.1 23.2 12.4 58.5 56.2
0.8 1.6 0.7 1.9 17 1.7 1717.1 0.9 3.4 2.3 4.2 50.7 43.9 22.9 12.4 58.2 56.1
0.8 1.5 0.6 1.9 16.8 1.5 1719.7 0.7 3.6 2.2 4.2 50.6 43.5 22.6 12.2 58.1 56
0.8 1.6 0.7 1.8 17 1.6 1722.2 0.9 3.5 2.2 4.2 50.3 43.1 22.4 12.1 57.9 55.8
0.6 1.5 0.8 1.8 17 1.5 1724.6 0.8 3.3 2.3 4.3 50 42.9 22.2 12.1 57.7 55.6
0.8 1.5 0.8 1.7 17.1 1.7 1727 0.7 3.4 2.2 4.2 49.6 42.6 22.1 11.9 57.6 55.5
0.6 1.6 0.8 1.7 17.1 1.6 1729.8 0.9 3.5 2.4 4.1 49.4 42.4 21.9 11.9 57.4 55.3
0.7 1.5 0.7 1.8 17 1.6 1732.2 0.8 3.3 2.2 4.3 48.9 41.9 21.7 11.7 57.2 55.1
0.6 1.6 0.7 1.7 17.2 1.7 1734.7 0.7 3.5 2.4 4.3 48.6 41.7 21.4 11.8 57.2 55.1
0.7 1.5 0.6 1.7 17.2 1.7 1737 0.9 3.4 2.2 4.3 48.5 41.5 21.1 11.7 57.1 55
0.8 1.5 0.8 1.9 17.2 1.5 1739.5 0.7 3.3 2.2 4.3 48.1 41.2 21.2 11.4 56.8 54.9
0.7 1.5 0.8 1.8 17.1 1.6 1741.9 0.8 3.3 2.3 4.3 47.9 40.9 21 11.3 56.7 54.8
0.7 1.6 0.8 1.8 17.3 1.5 1744.4 0.9 3.4 2.3 4.2 47.6 40.8 20.6 11.4 56.5 54.7
0.8 1.6 0.8 1.6 17.2 1.7 1746.7 0.7 3.2 2.2 4.2 47.5 40.5 20.5 11.3 56.5 54.6
0.7 1.5 0.7 1.7 17.3 1.5 1748.9 0.8 3.3 2.3 4.3 47 40.2 20.4 11.3 56.2 54.4
0.6 1.6 0.8 1.9 17.2 1.7 1751.2 0.6 3.3 2.3 4.1 46.8 40 20.3 11.2 56.3 54.2
0.8 1.6 0.8 1.8 17.2 1.7 1753.5 0.7 3.1 2.1 4.3 46.6 39.7 20 11.1 56.2 54.2
0.7 1.5 0.6 1.6 17.3 1.7 1755.5 0.7 3.4 2.2 4.1 46.5 39.6 20 11.1 56 54.1
0.6 1.5 0.6 1.9 17.3 1.7 1757.6 0.8 3.4 2.3 4.1 46.3 39.1 19.6 10.9 55.9 54
0.7 1.6 0.7 1.6 17.4 1.5 1759.8 0.7 3.1 2.2 4.2 45.9 39 19.4 10.7 55.8 53.9
0.7 1.5 0.7 1.8 17.3 1.6 1761.7 0.7 3.2 2.3 4.3 45.7 38.9 19.5 10.8 55.6 53.9
0.6 1.5 0.8 1.7 17.5 1.6 1763.5 0.8 3.1 2.2 4.3 45.4 38.7 19.3 10.6 55.5 53.9
0.8 1.5 0.8 1.8 17.4 1.6 1765.4 0.8 3.3 2.2 4.3 45.4 38.3 19 10.7 55.4 53.7
0.8 1.7 0.8 1.8 17.6 1.8 1767.1 0.6 3.1 2.3 4.3 45 38.3 18.8 10.6 55.3 53.5
0.6 1.5 0.6 1.7 17.6 1.6 1768.7 0.8 3.2 2.4 4.2 44.9 38.1 18.7 10.6 55.4 53.5
0.8 1.6 0.6 1.6 17.6 1.6 1770 0.7 3.1 2.1 4.3 44.7 37.8 18.6 10.3 55.2 53.4
0.6 1.6 0.8 1.7 17.7 1.7 1771.6 0.6 3.1 2.3 4.1 44.5 37.6 18.6 10.2 55 53.4
0.6 1.5 0.8 1.6 17.5 1.6 1772.7 0.8 3.2 2.1 4 44.2 37.4 18.5 10.3 55.1 53.4
0.6 1.6 0.8 1.8 17.7 1.8 1773.9 0.8 3.2 2.1 4.2 44 37.4 18.2 10.4 54.8 53.3
0.8 1.7 0.8 1.6 17.7 1.7 1775 0.8 3.1 2.2 4.3 44.1 37.2 18.1 10.3 54.8 53.2
0.7 1.6 0.6 1.8 17.6 1.7 1775.9 0.6 3.2 2.3 4.2 43.8 37 18.1 10.1 54.8 53.1
0.8 1.6 0.6 1.8 17.6 1.8 1776.5 0.6 3.1 2.2 4.1 43.5 36.9 17.8 10.2 54.6 53
0.8 1.5 0.8 1.7 17.7 1.7 1777.1 0.8 3.2 2.3 4 43.5 36.6 17.8 10.1 54.6 52.8
0.7 1.5 0.7 1.8 17.6 1.7 1777.5 0.7 3.2 2.3 4.1 43.1 36.5 17.7 10.1 54.3 52.8
0.8 1.7 0.6 1.8 17.6 1.6 1778 0.8 3.1 2.1 4 43 36.4 17.6 10 54.2 52.9
0.7 1.6 0.8 1.8 17.6 1.7 1778.2 0.7 3.2 2.2 4.2 43 36 17.3 9.9 54.2 52.7
0.8 1.6 0.8 1.8 17.6 1.6 1778.1 0.8 3.2 2.2 4.2 42.7 36.1 17.2 9.9 54.2 52.7
0.6 1.5 0.7 1.8 17.7 1.7 1776.5 0.8 3 2.2 4 42.6 35.6 17.1 9.9 54 52.4
0.6 1.7 0.6 1.7 17.6 1.7 1776.2 0.8 3.1 2.1 4.2 42.2 35.4 17 9.7 53.9 52.3
0.6 1.5 0.6 1.9 17.6 1.7 1774.5 0.7 3.1 2.2 4.1 41.9 35.4 16.9 9.6 53.7 52.1
0.6 1.6 0.8 1.7 17.7 1.7 1773.5 0.8 3.1 2.1 4 41.9 35.1 16.8 9.7 53.4 52.2
0.6 1.6 0.7 1.7 17.8 1.7 1771.3 0.8 3 2.1 4.1 41.6 35.1 16.8 9.7 53.4 52
0.6 1.6 0.5 1.6 17.6 1.8 1770.3 0.6 2.9 2.1 4 41.5 34.9 16.5 9.6 53.3 51.9
0.6 1.6 0.6 1.9 17.6 1.6 1767.3 0.7 2.9 2.1 4 41 34.7 16.4 9.5 53.2 51.6
0.6 1.4 0.5 1.8 17.7 1.9 1764.3 0.6 3 2.1 3.9 40.7 34.4 16.4 9.5 52.9 51.3
0.7 1.5 0.7 1.8 17.7 1.8 1762.5 0.7 2.9 2 4 40.5 34.1 16.1 9.5 52.8 51.2
0.6 1.6 0.8 1.7 17.6 1.7 1758.9 0.7 3 2.3 3.9 40.3 33.9 16 9.3 52.4 51.2
0.7 1.5 0.6 1.8 17.5 1.7 1756.6 0.8 2.9 2.2 4.1 40.1 33.8 15.9 9.2 52.3 51
0.8 1.5 0.8 1.8 17.5 1.8 1752.6 0.6 2.8 2.2 3.9 39.9 33.7 15.9 9.4 52.2 50.7
0.7 1.6 0.6 1.7 17.7 1.7 1749.8 0.6 3 2.2 4 39.7 33.4 15.8 9.1 51.8 50.7
0.7 1 0.5 0.9 6.2 1 689.7 0.8 2.5 1.6 2.8 39.4 34.5 19.7 9.5 35.2 33.2
0.7 1.2 0.8 1.1 6.1 1.1 694.9 0.7 2.6 1.8 2.4 39.9 34.7 19.8 9.7 35.6 33.5
0.5 1.2 0.7 0.9 6.1 1.1 700.5 0.9 2.7 1.7 2.5 40.2 34.6 20.3 10 35.8 33.9
0.4 1.1 0.5 0.9 6.3 0.9 705.7 1 2.5 1.7 2.3 40.4 35.2 20.4 10.2 36 34.3
0.9 1 0.7 1.4 6.5 1.1 711.2 0.9 2.8 1.3 2.8 40.6 35.3 20.5 10.3 36.6 34.4
0.9 1.3 0.4 1.4 6.7 0.7 716.6 0.7 3 1.3 2.8 41.2 35.4 20.5 10.4 36.9 34.8
0.7 0.9 0.7 1.1 6.6 1 721.8 0.8 2.9 1.5 2.8 41.1 36.2 20.8 10.1 36.9 34.9
0.7 1.4 0.9 1.2 6.4 0.7 727.7 0.9 2.8 1.7 2.8 41.7 36.3 21.2 10.1 37.5 35.5
0.8 1.2 0.9 1.4 6.5 0.8 733.4 0.8 3.1 1.8 2.9 42.1 36.3 21.3 10.5 37.8 35.7
0.7 1.4 0.8 1.3 6.6 0.7 739.2 1 3.1 1.8 2.6 42.4 36.7 21.3 10.7 38 35.6
0.7 1.2 0.5 1.1 6.6 1 744.6 0.7 2.7 1.5 2.8 42.7 37.2 21.3 10.4 38.5 36.3
0.5 1 0.9 1.4 6.7 1 751 0.7 2.8 1.6 2.6 43 37.6 21.7 10.5 38.5 36.7
0.4 0.9 0.7 1.1 6.7 0.8 756.7 0.8 2.7 1.7 2.5 43.5 37.7 22 10.5 39.1 36.7
0.5 1.2 0.7 0.9 6.7 1.2 762.5 0.7 3.1 1.5 2.8 43.7 38 22.2 10.9 39.1 37.1
0.9 1 0.5 1.1 7.2 0.7 768.8 0.9 2.7 1.9 2.9 43.8 38.1 22.3 10.8 39.7 37.2
0.6 1.3 0.8 1.4 7.2 0.7 775 0.7 2.9 1.9 2.9 44.5 38.8 22.6 11.1 39.9 37.8
0.8 1.4 0.7 1 6.9 0.9 781.2 0.9 2.7 1.4 2.7 44.9 39.2 22.6 11.1 40.4 37.8
0.7 1.4 0.8 1.3 6.9 0.7 787.8 0.6 3 1.5 2.7 45.2 39.3 22.5 11 40.5 38.1
0.9 1.1 0.5 1 6.9 0.8 794.1 0.7 3.1 1.4 2.5 45.3 39.7 22.9 11.3 41 38.6
0.6 1.3 0.9 1 7.3 1.2 800.8 1.1 3.1 1.6 3 46 40 23 11.2 41.1 39
